id,funded_amount,loan_amount,activity,sector,use,country_code,country,region,currency,partner_id,posted_time,disbursed_time,funded_time,term_in_months,lender_count,tags,repayment_interval,date,gender
1308376,175.0,750.0,Farming,Agriculture,to cover farming expenses such as buying seeds and fertilizer to grow her crops well.,KH,Cambodia,"Kampong Thom Province, Stoeng Sen District",KHR,204.0,2017-05-28 07:29:09+00:00,2017-04-28 07:00:00+00:00,,26.0,7,"#Parent, #Woman Owned Biz",monthly,2017-05-28,female
1137236,300.0,300.0,Dairy,Agriculture,to purchase another buffalo to increase her sales and earn profits for providing her family with the basic necessities of life.,PK,Pakistan,Oghi,PKR,245.0,2016-08-22 10:11:53+00:00,2016-08-18 07:00:00+00:00,2016-09-12 19:42:18+00:00,14.0,12,"#Biz Durable Asset, #Animals, #Parent, user_favorite",monthly,2016-08-22,female
707635,300.0,300.0,Personal Housing Expenses,Housing,"to purchase bricks, cement, sand, iron, and to pay the cost of labor needed to build a kitchen.",SV,El Salvador,,USD,81.0,2014-05-08 16:18:55+00:00,2014-04-11 07:00:00+00:00,2014-05-22 20:37:18+00:00,14.0,11,,monthly,2014-05-08,female
1219104,400.0,400.0,Cloth & Dressmaking Supplies,Retail,to buy a wide variety of cloth and bed sheets in different colors and designs to attract more customers and expand her business.,PK,Pakistan,Haripur,PKR,245.0,2017-01-12 07:01:47+00:00,2017-01-09 08:00:00+00:00,2017-02-13 00:29:31+00:00,14.0,7,"#Fabrics, #Woman Owned Biz, #Parent",monthly,2017-01-12,female
1008488,500.0,500.0,Manufacturing,Manufacturing,"to purchase more soft fabric of various styles and colors, thread, elastic, etc. in bulk.",SV,El Salvador,,USD,81.0,2016-01-14 22:38:19+00:00,2015-12-29 08:00:00+00:00,2016-01-17 23:51:07+00:00,14.0,14,user_favorite,monthly,2016-01-14,male
820422,400.0,400.0,Embroidery,Arts,"to buy raw materials such as thread, sequins, pearls, and needles to meet orders time after time for gaining profits and covering household expenses efficiently. ",PK,Pakistan,Ravi Rayon,PKR,245.0,2014-12-24 11:40:19+00:00,2014-12-08 08:00:00+00:00,2014-12-28 23:15:25+00:00,14.0,11,,monthly,2014-12-24,female
807290,600.0,600.0,Retail,Retail,"to buy basic grains (corn, rice, beans) in bulk.",SV,El Salvador,,USD,81.0,2014-11-27 21:42:52+00:00,2014-11-24 08:00:00+00:00,2015-01-30 11:22:56+00:00,15.0,22,#Vegan,monthly,2014-11-27,female
1248468,100.0,100.0,Home Appliances,Personal Use,To buy a water filter to provide safe drinking water for their family.,KH,Cambodia,Kandal,KHR,311.0,2017-03-01 07:56:44+00:00,2017-02-16 08:00:00+00:00,2017-03-01 15:58:34+00:00,8.0,4,"#Eco-friendly, #Health and Sanitation, #Technology",monthly,2017-03-01,female
873196,550.0,550.0,Knitting,Arts,"to purchase spools of wool and yarn, along with packs of needles for meeting the demands of her customers consistently. ",PK,Pakistan,Abdul Hakeem,PKR,245.0,2015-04-21 12:14:58+00:00,2015-03-25 07:00:00+00:00,2015-04-27 20:33:47+00:00,14.0,22,"user_favorite, user_favorite, user_favorite, user_favorite",monthly,2015-04-21,female
659051,900.0,900.0,Personal Housing Expenses,Housing,to build a bedroom for his son.,SV,El Salvador,La Unión,USD,199.0,2014-01-18 19:26:18+00:00,2014-01-17 08:00:00+00:00,2014-02-18 15:42:48+00:00,20.0,29,"#Parent, user_favorite, user_favorite",monthly,2014-01-18,male
1066923,350.0,350.0,Animal Sales,Agriculture,to purchase more baby goats and calves to cater to more customers.,PK,Pakistan,Layyah,PKR,245.0,2016-05-11 05:31:24+00:00,2016-05-05 07:00:00+00:00,2016-05-17 17:45:15+00:00,14.0,13,"#Animals, #Elderly, #Parent",monthly,2016-05-11,female
716636,425.0,425.0,Manufacturing,Manufacturing,to buy materials for sewing footballs.,PK,Pakistan,Lahore,PKR,247.0,2014-05-27 11:30:57+00:00,2014-05-19 07:00:00+00:00,2014-06-05 04:23:06+00:00,11.0,7,user_favorite,irregular,2014-05-27,female
810913,450.0,450.0,Farming,Agriculture,To rent a harvest machine.,KH,Cambodia,"Kampong Cham province, Prey Chhor district",KHR,204.0,2014-12-05 09:05:52+00:00,2014-11-27 08:00:00+00:00,2014-12-11 01:20:59+00:00,14.0,16,,monthly,2014-12-05,female
953188,350.0,400.0,Personal Housing Expenses,Housing,"to invest in laminated sheeting, nails, cement, sand and pay for labor to improve the roof of her house and construct a small wall.",SV,El Salvador,,USD,81.0,2015-09-24 20:15:21+00:00,2015-08-31 07:00:00+00:00,,14.0,6,"#Parent, #Single Parent, #Health and Sanitation",monthly,2015-09-24,female
861338,625.0,625.0,Farming,Agriculture,to buy seeds for her farmland,KH,Cambodia,"Kratie Province, Kratie District",KHR,204.0,2015-03-25 08:52:55+00:00,2015-02-24 08:00:00+00:00,2015-03-31 04:51:26+00:00,26.0,20,,monthly,2015-03-25,female
1291872,175.0,175.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,Cambodia,Preah Vihear,KHR,311.0,2017-05-04 02:20:00+00:00,2017-04-24 07:00:00+00:00,2017-05-09 19:18:18+00:00,8.0,3,"#Eco-friendly, #Health and Sanitation, #Technology",monthly,2017-05-04,female
666196,250.0,250.0,Fuel/Firewood,Retail,to purchase good-quality firewood for selling in the local market.,IN,India,Maynaguri,INR,334.0,2014-02-06 10:00:33+00:00,2014-01-07 08:00:00+00:00,2014-02-07 19:17:14+00:00,43.0,9,,bullet,2014-02-06,female
978105,700.0,700.0,Personal Housing Expenses,Housing,to purchase a water pump and a commode,IN,India,"Manmad,Maharashtra",INR,241.0,2015-11-13 06:37:47+00:00,2015-11-06 08:00:00+00:00,2015-11-24 13:15:36+00:00,43.0,21,"user_favorite, #Eco-friendly, #Health and Sanitation",bullet,2015-11-13,female
1152204,300.0,300.0,Livestock,Agriculture,To purchase nutrition rich fodder for the buffalo.,PK,Pakistan,Gujranwala,PKR,455.0,2016-09-17 11:41:19+00:00,2016-08-18 07:00:00+00:00,2016-09-17 15:39:17+00:00,14.0,8,"#Elderly, #Animals",monthly,2016-09-17,female
935160,700.0,700.0,Food Production/Sales,Food,"to buy metal roofing, wood, and nails to fix up her kitchen, and tomatoes, meat and vegetables for the meals she sells.",SV,El Salvador,,USD,81.0,2015-08-19 20:58:35+00:00,2015-07-30 07:00:00+00:00,2015-08-31 04:52:23+00:00,17.0,19,"#Supporting Family, #Woman Owned Biz, #Repeat Borrower",monthly,2015-08-19,female
1200534,250.0,250.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,Cambodia,Kandal,KHR,311.0,2016-12-08 02:41:31+00:00,2016-11-24 08:00:00+00:00,2016-12-19 20:52:30+00:00,8.0,7,"#Eco-friendly, #Health and Sanitation, #Technology",monthly,2016-12-08,female
1239222,325.0,325.0,Clothing Sales,Clothing,"to buy clothing to continue selling, and to use her profits for her son to continue studying.",SV,El Salvador,San Miguel,USD,199.0,2017-02-15 20:55:39+00:00,2017-02-09 08:00:00+00:00,2017-02-18 01:08:00+00:00,14.0,7,"#Parent, #Woman Owned Biz",monthly,2017-02-15,female
1062353,325.0,850.0,Food Production/Sales,Food,"to buy corn, oil, lime powder, and other supplies for making tortillas and corn tamales.",SV,El Salvador,,USD,167.0,2016-04-28 19:45:37+00:00,2016-04-06 07:00:00+00:00,,17.0,13,"#Parent, #Woman Owned Biz",monthly,2016-04-28,female
954707,600.0,600.0,Bicycle Repair,Services,to buy more replacement parts for bicycles,SV,El Salvador,,USD,81.0,2015-09-28 22:02:36+00:00,2015-09-07 07:00:00+00:00,2015-10-05 18:38:39+00:00,26.0,21,"user_favorite, user_favorite, user_favorite, user_favorite, user_favorite, #Parent",monthly,2015-09-28,male
1002666,875.0,875.0,Clothing Sales,Clothing,to purchase clothing stock for her husband's clothing business.,PK,Pakistan,Lahore,PKR,247.0,2015-12-31 06:10:11+00:00,2015-12-22 08:00:00+00:00,2016-01-28 12:54:37+00:00,13.0,30,#Parent,monthly,2015-12-31,female
1245319,500.0,500.0,General Store,Retail,to increase her general store business.,PK,Pakistan,Rawalpindi,PKR,247.0,2017-02-24 04:39:41+00:00,2017-02-16 08:00:00+00:00,2017-03-09 02:17:06+00:00,14.0,9,#Parent,monthly,2017-02-24,female
959453,300.0,300.0,Food Stall,Food,to invest in a bicycle for his sales and a display case to show and store more bread.,SV,El Salvador,,USD,81.0,2015-10-07 20:00:40+00:00,2015-09-24 07:00:00+00:00,2015-10-18 23:40:37+00:00,14.0,12,,monthly,2015-10-07,male
711411,500.0,500.0,Farming,Agriculture,to purchase fertilizers necessary for the production of corn.,SV,El Salvador,Ciudad El Triunfo,USD,199.0,2014-05-17 15:41:04+00:00,2014-05-06 07:00:00+00:00,2014-06-26 06:47:51+00:00,13.0,20,,bullet,2014-05-17,male
904363,400.0,400.0,Personal Housing Expenses,Housing,"To invest in: cement blocks, sand, gravel, cement and iron to build a retaining wall on the edge of her house.",SV,El Salvador,,USD,81.0,2015-06-18 23:17:00+00:00,2015-05-29 07:00:00+00:00,2015-07-29 18:22:38+00:00,14.0,11,"#Single Parent, user_favorite",monthly,2015-06-18,female
660423,475.0,475.0,Sewing,Services,"to buy more spools of threads in different colors along with the packs of lace, zippers and buttons.",PK,Pakistan,Daska,PKR,245.0,2014-01-22 10:35:06+00:00,2014-01-04 08:00:00+00:00,2014-01-22 23:47:11+00:00,14.0,16,"volunteer_pick, volunteer_like",monthly,2014-01-22,female
712122,450.0,450.0,Livestock,Agriculture,"to purchase a heifer to raise, fatten up and sell when his loan is close to maturity.
",SV,El Salvador,El Transito,USD,199.0,2014-05-19 15:30:51+00:00,2014-05-12 07:00:00+00:00,2014-06-24 20:43:46+00:00,14.0,14,"#Elderly, #Animals, #Repeat Borrower",bullet,2014-05-19,male
1142443,500.0,500.0,Cattle,Agriculture,to purchase more cattle for resale in the market.,PK,Pakistan,Abbottabad,PKR,245.0,2016-08-30 11:45:28+00:00,2016-08-23 07:00:00+00:00,2016-09-16 03:30:24+00:00,14.0,16,"#Elderly, #Animals, user_favorite",monthly,2016-08-30,female
899148,425.0,425.0,Livestock,Agriculture,to buy a heifer.,SV,El Salvador,San Miguel,USD,199.0,2015-06-09 16:43:54+00:00,2015-05-30 07:00:00+00:00,2015-07-18 13:48:48+00:00,14.0,17,"#Biz Durable Asset, #Animals, #Parent",bullet,2015-06-09,female
1138395,300.0,300.0,Tailoring,Services,"to buy some additional raw materials for her business, like thread, buttons, lace, and pearls.",PK,Pakistan,Hafizabad,PKR,455.0,2016-08-24 03:56:31+00:00,2016-07-28 07:00:00+00:00,2016-09-28 00:20:06+00:00,14.0,12,"#Fabrics, #Woman Owned Biz, #Parent",monthly,2016-08-24,female
1004529,750.0,750.0,Farming,Agriculture,to buy organic fertilizer to boost crop yields so as to earn more income to improve living conditions.,KH,Cambodia,"Kampong Cham province, Cheung Prey district",KHR,204.0,2016-01-06 09:07:39+00:00,2015-12-09 08:00:00+00:00,2016-01-23 21:14:35+00:00,14.0,29,"#Parent, #Woman Owned Biz, #Sustainable Ag, #Eco-friendly",monthly,2016-01-06,female
1256860,200.0,200.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,Cambodia,Preah Sihanouk,KHR,311.0,2017-03-14 08:05:18+00:00,2017-02-22 08:00:00+00:00,2017-03-18 06:57:08+00:00,8.0,3,"#Eco-friendly, #Health and Sanitation, #Technology",monthly,2017-03-14,male
744156,500.0,500.0,Higher education costs,Education,to pay for his tuition fee,KH,Cambodia,Takeo province,USD,9.0,2014-07-24 05:03:47+00:00,2014-07-08 07:00:00+00:00,2014-07-31 04:27:50+00:00,20.0,12,,monthly,2014-07-24,male
1187687,100.0,100.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,Cambodia,Battambang,KHR,311.0,2016-11-18 09:49:17+00:00,2016-11-01 07:00:00+00:00,2016-11-23 22:29:45+00:00,8.0,4,"#Technology, #Health and Sanitation, #Eco-friendly, user_favorite",monthly,2016-11-18,male
712434,725.0,725.0,Farming,Agriculture,"To pay for plowing fees, rice seed, and fertilizer",KH,Cambodia,"Battambang province, Bovel district",KHR,204.0,2014-05-20 04:40:51+00:00,2014-04-25 07:00:00+00:00,2014-06-19 13:20:36+00:00,14.0,17,"#Repeat Borrower, #Job Creator, #Vegan",monthly,2014-05-20,female
847399,250.0,250.0,Tailoring,Services,to increase purchase sewing supplies to improve her tailoring business.,PK,Pakistan,Rawalpindi,PKR,247.0,2015-02-26 09:36:38+00:00,2015-02-19 08:00:00+00:00,2015-03-07 20:32:19+00:00,12.0,8,"#Fabrics, #Parent",irregular,2015-02-26,female
1040960,700.0,700.0,Poultry,Agriculture,"buy chickens, chicken feed and vitamins.",SV,El Salvador,Osicala,USD,199.0,2016-03-18 14:31:05+00:00,2016-03-08 08:00:00+00:00,2016-03-24 08:02:26+00:00,20.0,23,"#Animals, #Biz Durable Asset, #Parent",monthly,2016-03-18,female
863966,700.0,700.0,Fruits & Vegetables,Food,to purchase cashew seeds and sardines in bulk.,SV,El Salvador,,USD,167.0,2015-03-30 14:13:04+00:00,2015-03-13 07:00:00+00:00,2015-05-06 02:07:35+00:00,17.0,25,"user_favorite, #Woman Owned Biz, #Single Parent, user_favorite",monthly,2015-03-30,female
1291877,750.0,750.0,Farming,Agriculture,to expand her farmland to grow more rice and get more income.,KH,Cambodia,"Prey Veng province, Presh Sdach district",KHR,204.0,2017-05-04 02:23:35+00:00,2017-04-05 07:00:00+00:00,2017-05-11 03:27:07+00:00,25.0,28,"#First Loan, #Job Creator, #Parent",monthly,2017-05-04,female
802311,500.0,500.0,Personal Housing Expenses,Housing,"to invest in cement, sand, gravel, bricks, and rebar, as well as to pay for the labor for building a perimeter wall on her home.",SV,El Salvador,,USD,81.0,2014-11-20 22:03:20+00:00,2014-10-21 07:00:00+00:00,2015-01-17 16:40:20+00:00,17.0,13,"user_favorite, #Single Parent",monthly,2014-11-20,female
655096,825.0,825.0,Farming,Agriculture,to buy sesame seeds for sesame planting and to harvest rice.,KH,Cambodia,"Battambang province, Moung Russey district",KHR,204.0,2014-01-08 08:53:52+00:00,2013-12-09 08:00:00+00:00,2014-01-08 23:54:15+00:00,14.0,18,,monthly,2014-01-08,female
1147842,425.0,650.0,Poultry,Agriculture,"to buy 300 chickens and 2 pigs for his farm, and make repairs so that his animals will be secure.",SV,El Salvador,Gotera,USD,199.0,2016-09-08 22:04:16+00:00,2016-09-07 07:00:00+00:00,,14.0,17,"#Animals, #Repair Renew Replace, #Parent, user_favorite",irregular,2016-09-08,male
1292352,400.0,400.0,Retail,Retail,to start a retail paint business by purchasing different coloured paints.,IN,India,Morbi,INR,428.0,2017-05-04 08:02:49+00:00,2017-04-14 07:00:00+00:00,2017-05-10 10:42:35+00:00,14.0,10,"user_favorite, #Woman Owned Biz, #Parent",monthly,2017-05-04,female
885727,325.0,325.0,Farming,Agriculture,"to purchase seeds, fertilizer, manure and pay laborers to clean the land and be able to plant at the right time. ",SV,El Salvador,,USD,167.0,2015-05-14 20:50:48+00:00,2015-04-23 07:00:00+00:00,2015-05-23 15:29:24+00:00,12.0,10,"#Repeat Borrower, #Parent, #Job Creator, user_favorite",irregular,2015-05-14,male
1143558,300.0,675.0,Transportation,Transportation,to purchase a new wagon for her son's transportation.,PK,Pakistan,Lahore,PKR,247.0,2016-09-01 06:41:57+00:00,2016-08-23 07:00:00+00:00,,15.0,12,"#Elderly, #Biz Durable Asset",monthly,2016-09-01,female
1093493,175.0,175.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,Cambodia,Battambang,KHR,311.0,2016-06-02 02:38:57+00:00,2016-05-17 07:00:00+00:00,2016-06-13 21:28:31+00:00,8.0,6,"#Eco-friendly, #Health and Sanitation, #Technology, user_favorite",monthly,2016-06-02,female
1318695,375.0,375.0,Retail,Retail,"to expand a photo-binding business by purchasing raw materials like paper, binding material, etc.",IN,India,Rayagada,INR,428.0,2017-06-13 08:47:49+00:00,2017-05-22 07:00:00+00:00,2017-06-22 14:56:51+00:00,22.0,8,,monthly,2017-06-13,female
1285091,125.0,125.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for his family.,KH,Cambodia,Siem Reap,KHR,311.0,2017-04-25 02:48:34+00:00,2017-04-07 07:00:00+00:00,2017-05-01 00:39:21+00:00,8.0,5,"#Eco-friendly, #Health and Sanitation, #Technology",monthly,2017-04-25,female
666741,775.0,775.0,Personal Housing Expenses,Housing,"to build a safe latrine for his family, as he has an unhygienic latrine.",KH,Cambodia,Pursat,KHR,106.0,2014-02-07 08:57:48+00:00,2014-01-10 08:00:00+00:00,2014-02-12 21:11:52+00:00,20.0,31,"#First Loan, #Parent, #Low-profit FP, #Eco-friendly, #Schooling, #Parent, user_favorite",monthly,2014-02-07,male
1244542,175.0,175.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,Cambodia,Kompong Cham,KHR,311.0,2017-02-23 06:20:07+00:00,2017-02-15 08:00:00+00:00,2017-03-02 04:53:03+00:00,8.0,7,"#Eco-friendly, #Health and Sanitation, #Technology",monthly,2017-02-23,female
1222602,125.0,125.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,Cambodia,Battambang,KHR,311.0,2017-01-19 06:44:07+00:00,2017-01-03 08:00:00+00:00,2017-01-20 02:26:51+00:00,8.0,3,"#Eco-friendly, #Health and Sanitation, #Technology",monthly,2017-01-19,male
943223,650.0,650.0,Home Energy,Personal Use,to pay for a solar home system.,KH,Cambodia,"Achen Village, Kampong Cham Commune, Sambo Distric",USD,407.0,2015-09-04 03:12:54+00:00,2015-08-29 07:00:00+00:00,2015-09-08 01:38:50+00:00,27.0,9,"#Eco-friendly, #Parent, #Woman Owned Biz",monthly,2015-09-04,female
1201220,300.0,300.0,Tailoring,Services,"Zoobia Shameem to purchase tailoring inputs such as fabrics, thread, zippers, and buttons.",PK,Pakistan,Gujrat,PKR,455.0,2016-12-09 05:53:36+00:00,2016-11-14 08:00:00+00:00,2017-01-13 20:40:51+00:00,14.0,11,"#Fabrics, #Woman Owned Biz, user_favorite",monthly,2016-12-09,female
714113,300.0,300.0,General Store,Retail,"to buy grocery products such as sweets, soft drinks, ingredients, snacks, packed food, and other miscellaneous things.",KH,Cambodia,Kampong Cham,KHR,106.0,2014-05-22 03:03:49+00:00,2014-04-21 07:00:00+00:00,2014-05-30 00:58:05+00:00,14.0,7,,monthly,2014-05-22,female
901646,625.0,625.0,Weaving,Arts,To buy silk and pay for loom preparation related fees,KH,Cambodia,BANTEAY CHMAR,USD,439.0,2015-06-15 07:36:11+00:00,2015-06-12 07:00:00+00:00,2015-06-17 21:59:59+00:00,8.0,25,"user_favorite, #Parent, #Fabrics, #Woman Owned Biz",bullet,2015-06-15,female
994644,300.0,300.0,Manufacturing,Manufacturing,to buy raw material for making bangles for sale.,PK,Pakistan,Multan,PKR,247.0,2015-12-14 10:15:39+00:00,2015-11-23 08:00:00+00:00,2015-12-18 14:58:59+00:00,15.0,10,,monthly,2015-12-14,female
1174428,150.0,150.0,Manufacturing,Manufacturing,to expand the bamboo product-making business by purchasing more bamboo.,IN,India,Jhabua,INR,428.0,2016-10-25 14:12:12+00:00,2016-10-17 07:00:00+00:00,2016-11-04 12:34:24+00:00,14.0,6,,monthly,2016-10-25,female
1057952,300.0,300.0,Tailoring,Services,to buy a sewing machine her for tailoring purposes.,PK,Pakistan,Rawalpindi,PKR,247.0,2016-04-21 08:07:11+00:00,2016-04-15 07:00:00+00:00,2016-04-25 19:12:03+00:00,14.0,5,#Fabrics,monthly,2016-04-21,female
718557,275.0,275.0,Pigs,Agriculture,to buy two pigs to raise and later sell.,SV,El Salvador,Ciudad El Triunfo,USD,199.0,2014-05-30 16:17:41+00:00,2014-05-14 07:00:00+00:00,2014-06-14 18:12:25+00:00,14.0,6,,monthly,2014-05-30,female
909617,500.0,500.0,Farm Supplies,Agriculture,to buy manure to apply to her crops.  ,SV,El Salvador,Ciudad Barrios,USD,199.0,2015-06-27 17:13:55+00:00,2015-06-23 07:00:00+00:00,2015-07-21 19:27:06+00:00,12.0,20,"#Elderly, #Single Parent, #Vegan, #Woman Owned Biz",bullet,2015-06-27,female
945034,450.0,450.0,Weaving,Arts,to buy silk and pay for loom preparation-related fees.,KH,Cambodia,BANTEAY CHMAR,USD,439.0,2015-09-09 02:55:19+00:00,2015-08-25 07:00:00+00:00,2015-09-10 16:22:49+00:00,8.0,10,"#Fabrics, #Inspiring Story, #Woman Owned Biz",bullet,2015-09-09,female
816385,500.0,500.0,Rickshaw,Transportation,for the maintenance of moto rickshaw. ,PK,Pakistan,Lahore,PKR,247.0,2014-12-17 08:09:33+00:00,2014-11-24 08:00:00+00:00,2014-12-23 08:30:09+00:00,12.0,15,,irregular,2014-12-17,female
